sim,division,org_lvl,org_name,org_code,district,upazila,wt,LAT,LON
3,Chattogram,district,Comilla General Hospital,10000864,Cumilla,Cumilla Adarsha Sadar,6859.412454737029,23.4499746,91.1782827
3,Chattogram,district,Brahmanbaria 250 Bed District Sadar Hospital,10000672,Brahmanbaria,Brahmanbaria Sadar,5220.6123174392615,23.9762236,91.11117180000001
3,Chattogram,district,Chandpur 250 Bed General Hospital,10000700,Chandpur,Chandpur Sadar,5055.745343636582,23.2231817,90.6530009
3,Chattogram,district,Lakshmipur District Hospital,10001001,Lakshmipur,Lakshmipur Sadar,3978.702273987404,22.9445334,90.98853679999999
3,Chattogram,subdistrict,Boalkhali Upazila Health Complex,10000740,Chattogram,Boalkhali,28855.117358040145,22.3744591,91.9192144
3,Chattogram,subdistrict,Patiya Upazila Health Complex,10000802,Chattogram,Patiya,12272.205219391015,22.2997122,91.970264
3,Chattogram,tertiary,Chittagong Medical College Hospital,10000756,Chattogram,Panchlaish,10281.520019072743,22.3592709,91.8308045
3,Dhaka,district,Narayanganj General (Victoria) Hospital,10000427,Narayanganj,Narayanganj Sadar,10935.780562318334,23.6084011,90.50326590000002
3,Dhaka,district,Munshiganj 250 bed District Hospital,10000328,Munshiganj,Munshiganj Sadar,4214.78851791509,23.4980931,90.41266209999999
3,Dhaka,subdistrict,Keraniganj Upazila Health Complex,10000074,Dhaka,Keraniganj,30951.55954302796,23.7064049,90.34714760000001
3,Dhaka,tertiary,Shaheed Suhrawardy Medical College Hospital,10000051,Dhaka,Sher-e-bangla Nagar,9998.562216723205,23.7692146,90.3713616
3,Dhaka,tertiary,Shaheed Ahsan Ullah Master General Hospital,10000129,Gazipur,Gazipur Sadar,9839.11142742932,23.8933902,90.4022109
3,Dhaka,tertiary,Dhaka Medical College Hospital,10000033,Dhaka,Shahbagh,9576.63105197393,23.7256553,90.3970882
3,Khulna,district,"Khulna 250 Bed General Hospital, Khulna",10001805,Khulna,Khulna Sadar,5792.63061069867,22.8281662,89.5371409
3,Khulna,subdistrict,Rupsha Upazila Health Complex,10001826,Khulna,Rupsa,18832.48831275131,22.8223637,89.550115
3,Khulna,subdistrict,Dighalia Upazila Health Complex,10001797,Khulna,Dighalia,16794.97553268715,22.8730466,89.52459859999999
3,Mymensingh,district,Jamalpur 250 Beded General Hospital,10000208,Jamalpur,Jamalpur Sadar,4729.794666432991,24.9407085,89.93395799999999
3,Mymensingh,district,Sherpur District Hospital,10000576,Sherpur,Sherpur Sadar,4201.368466258351,25.0182375,90.024633
3,Rajshahi,district,Sirajganj 250 Bed  Bongamata Sheikh Fazilatunnesa Mujib General Hospital,10001648,Sirajganj,Sirajganj Sadar,4000.8009845703573,24.4584857,89.7111754
3,Rajshahi,subdistrict,Paba Upazila Health Complex,10001547,Rajshahi,Paba,20471.04243112222,24.443884,88.5547879
3,Rangpur,district,Gaibandha District Hospital,10001254,Gaibandha,Gaibandha Sadar,3989.9997741250577,25.3259361,89.5493315
4,Chattogram,district,Chittagong 250 Bed General Hospital,10000753,Chattogram,Kotwali,16644.98833593163,22.3406339,91.8377319
4,Chattogram,district,Comilla General Hospital,10000864,Cumilla,Cumilla Adarsha Sadar,6859.412454737029,23.4499746,91.1782827
4,Chattogram,district,Brahmanbaria 250 Bed District Sadar Hospital,10000672,Brahmanbaria,Brahmanbaria Sadar,5220.6123174392615,23.9762236,91.11117180000001
4,Chattogram,district,Chandpur 250 Bed General Hospital,10000700,Chandpur,Chandpur Sadar,5055.745343636582,23.2231817,90.6530009
4,Chattogram,district,Lakshmipur District Hospital,10001001,Lakshmipur,Lakshmipur Sadar,3978.702273987404,22.9445334,90.98853679999999
4,Chattogram,subdistrict,Boalkhali Upazila Health Complex,10000740,Chattogram,Boalkhali,28855.117358040145,22.3744591,91.9192144
4,Chattogram,subdistrict,Patiya Upazila Health Complex,10000802,Chattogram,Patiya,12272.205219391015,22.2997122,91.970264
4,Chattogram,tertiary,Chittagong Medical College Hospital,10000756,Chattogram,Panchlaish,10281.520019072743,22.3592709,91.8308045
4,Dhaka,district,Narayanganj General (Victoria) Hospital,10000427,Narayanganj,Narayanganj Sadar,10935.780562318334,23.6084011,90.50326590000002
4,Dhaka,district,Munshiganj 250 bed District Hospital,10000328,Munshiganj,Munshiganj Sadar,4214.78851791509,23.4980931,90.41266209999999
4,Dhaka,subdistrict,Keraniganj Upazila Health Complex,10000074,Dhaka,Keraniganj,30951.55954302796,23.7064049,90.34714760000001
4,Dhaka,tertiary,Shaheed Suhrawardy Medical College Hospital,10000051,Dhaka,Sher-e-bangla Nagar,9998.562216723205,23.7692146,90.3713616
4,Dhaka,tertiary,Shaheed Ahsan Ullah Master General Hospital,10000129,Gazipur,Gazipur Sadar,9839.11142742932,23.8933902,90.4022109
4,Dhaka,tertiary,Dhaka Medical College Hospital,10000033,Dhaka,Shahbagh,9576.63105197393,23.7256553,90.3970882
4,Khulna,district,"Khulna 250 Bed General Hospital, Khulna",10001805,Khulna,Khulna Sadar,5792.63061069867,22.8281662,89.5371409
4,Khulna,subdistrict,Rupsha Upazila Health Complex,10001826,Khulna,Rupsa,18832.48831275131,22.8223637,89.550115
4,Khulna,subdistrict,Dighalia Upazila Health Complex,10001797,Khulna,Dighalia,16794.97553268715,22.8730466,89.52459859999999
4,Mymensingh,district,Jamalpur 250 Beded General Hospital,10000208,Jamalpur,Jamalpur Sadar,4729.794666432991,24.9407085,89.93395799999999
4,Mymensingh,district,Sherpur District Hospital,10000576,Sherpur,Sherpur Sadar,4201.368466258351,25.0182375,90.024633
4,Rajshahi,district,Sirajganj 250 Bed  Bongamata Sheikh Fazilatunnesa Mujib General Hospital,10001648,Sirajganj,Sirajganj Sadar,4000.8009845703573,24.4584857,89.7111754
4,Rajshahi,subdistrict,Paba Upazila Health Complex,10001547,Rajshahi,Paba,20471.04243112222,24.443884,88.5547879
4,Rangpur,district,Gaibandha District Hospital,10001254,Gaibandha,Gaibandha Sadar,3989.9997741250577,25.3259361,89.5493315
5,Chattogram,district,Chittagong 250 Bed General Hospital,10000753,Chattogram,Kotwali,16644.98833593163,22.3406339,91.8377319
5,Chattogram,district,Comilla General Hospital,10000864,Cumilla,Cumilla Adarsha Sadar,6859.412454737029,23.4499746,91.1782827
5,Chattogram,district,Brahmanbaria 250 Bed District Sadar Hospital,10000672,Brahmanbaria,Brahmanbaria Sadar,5220.6123174392615,23.9762236,91.11117180000001
5,Chattogram,district,Chandpur 250 Bed General Hospital,10000700,Chandpur,Chandpur Sadar,5055.745343636582,23.2231817,90.6530009
5,Chattogram,district,Lakshmipur District Hospital,10001001,Lakshmipur,Lakshmipur Sadar,3978.702273987404,22.9445334,90.98853679999999
5,Chattogram,subdistrict,Boalkhali Upazila Health Complex,10000740,Chattogram,Boalkhali,28855.117358040145,22.3744591,91.9192144
5,Chattogram,subdistrict,Patiya Upazila Health Complex,10000802,Chattogram,Patiya,12272.205219391015,22.2997122,91.970264
5,Chattogram,tertiary,Chittagong Medical College Hospital,10000756,Chattogram,Panchlaish,10281.520019072743,22.3592709,91.8308045
5,Dhaka,district,Narayanganj General (Victoria) Hospital,10000427,Narayanganj,Narayanganj Sadar,10935.780562318334,23.6084011,90.50326590000002
5,Dhaka,district,Munshiganj 250 bed District Hospital,10000328,Munshiganj,Munshiganj Sadar,4214.78851791509,23.4980931,90.41266209999999
5,Dhaka,subdistrict,Keraniganj Upazila Health Complex,10000074,Dhaka,Keraniganj,30951.55954302796,23.7064049,90.34714760000001
5,Dhaka,tertiary,Shaheed Suhrawardy Medical College Hospital,10000051,Dhaka,Sher-e-bangla Nagar,9998.562216723205,23.7692146,90.3713616
5,Dhaka,tertiary,Shaheed Ahsan Ullah Master General Hospital,10000129,Gazipur,Gazipur Sadar,9839.11142742932,23.8933902,90.4022109
5,Dhaka,tertiary,Dhaka Medical College Hospital,10000033,Dhaka,Shahbagh,9576.63105197393,23.7256553,90.3970882
5,Khulna,district,"Khulna 250 Bed General Hospital, Khulna",10001805,Khulna,Khulna Sadar,5792.63061069867,22.8281662,89.5371409
5,Khulna,subdistrict,Rupsha Upazila Health Complex,10001826,Khulna,Rupsa,18832.48831275131,22.8223637,89.550115
5,Khulna,subdistrict,Dighalia Upazila Health Complex,10001797,Khulna,Dighalia,16794.97553268715,22.8730466,89.52459859999999
5,Mymensingh,district,Jamalpur 250 Beded General Hospital,10000208,Jamalpur,Jamalpur Sadar,4729.794666432991,24.9407085,89.93395799999999
5,Mymensingh,district,Sherpur District Hospital,10000576,Sherpur,Sherpur Sadar,4201.368466258351,25.0182375,90.024633
5,Rajshahi,district,Sirajganj 250 Bed  Bongamata Sheikh Fazilatunnesa Mujib General Hospital,10001648,Sirajganj,Sirajganj Sadar,4000.8009845703573,24.4584857,89.7111754
5,Rajshahi,subdistrict,Paba Upazila Health Complex,10001547,Rajshahi,Paba,20471.04243112222,24.443884,88.5547879
5,Rangpur,district,Gaibandha District Hospital,10001254,Gaibandha,Gaibandha Sadar,3989.9997741250577,25.3259361,89.5493315
6,Chattogram,district,Chittagong 250 Bed General Hospital,10000753,Chattogram,Kotwali,16644.98833593163,22.3406339,91.8377319
6,Chattogram,district,Comilla General Hospital,10000864,Cumilla,Cumilla Adarsha Sadar,6859.412454737029,23.4499746,91.1782827
6,Chattogram,district,Brahmanbaria 250 Bed District Sadar Hospital,10000672,Brahmanbaria,Brahmanbaria Sadar,5220.6123174392615,23.9762236,91.11117180000001
6,Chattogram,district,Chandpur 250 Bed General Hospital,10000700,Chandpur,Chandpur Sadar,5055.745343636582,23.2231817,90.6530009
6,Chattogram,district,Lakshmipur District Hospital,10001001,Lakshmipur,Lakshmipur Sadar,3978.702273987404,22.9445334,90.98853679999999
6,Chattogram,subdistrict,Boalkhali Upazila Health Complex,10000740,Chattogram,Boalkhali,28855.117358040145,22.3744591,91.9192144
6,Chattogram,subdistrict,Patiya Upazila Health Complex,10000802,Chattogram,Patiya,12272.205219391015,22.2997122,91.970264
6,Chattogram,tertiary,Chittagong Medical College Hospital,10000756,Chattogram,Panchlaish,10281.520019072743,22.3592709,91.8308045
6,Dhaka,district,Narayanganj General (Victoria) Hospital,10000427,Narayanganj,Narayanganj Sadar,10935.780562318334,23.6084011,90.50326590000002
6,Dhaka,district,Munshiganj 250 bed District Hospital,10000328,Munshiganj,Munshiganj Sadar,4214.78851791509,23.4980931,90.41266209999999
6,Dhaka,subdistrict,Keraniganj Upazila Health Complex,10000074,Dhaka,Keraniganj,30951.55954302796,23.7064049,90.34714760000001
6,Dhaka,tertiary,Shaheed Suhrawardy Medical College Hospital,10000051,Dhaka,Sher-e-bangla Nagar,9998.562216723205,23.7692146,90.3713616
6,Dhaka,tertiary,Shaheed Ahsan Ullah Master General Hospital,10000129,Gazipur,Gazipur Sadar,9839.11142742932,23.8933902,90.4022109
6,Dhaka,tertiary,Dhaka Medical College Hospital,10000033,Dhaka,Shahbagh,9576.63105197393,23.7256553,90.3970882
6,Khulna,district,"Khulna 250 Bed General Hospital, Khulna",10001805,Khulna,Khulna Sadar,5792.63061069867,22.8281662,89.5371409
6,Khulna,subdistrict,Rupsha Upazila Health Complex,10001826,Khulna,Rupsa,18832.48831275131,22.8223637,89.550115
6,Khulna,subdistrict,Dighalia Upazila Health Complex,10001797,Khulna,Dighalia,16794.97553268715,22.8730466,89.52459859999999
6,Mymensingh,district,Jamalpur 250 Beded General Hospital,10000208,Jamalpur,Jamalpur Sadar,4729.794666432991,24.9407085,89.93395799999999
6,Mymensingh,district,Sherpur District Hospital,10000576,Sherpur,Sherpur Sadar,4201.368466258351,25.0182375,90.024633
6,Rajshahi,district,Sirajganj 250 Bed  Bongamata Sheikh Fazilatunnesa Mujib General Hospital,10001648,Sirajganj,Sirajganj Sadar,4000.8009845703573,24.4584857,89.7111754
6,Rajshahi,subdistrict,Paba Upazila Health Complex,10001547,Rajshahi,Paba,20471.04243112222,24.443884,88.5547879
6,Rangpur,district,Gaibandha District Hospital,10001254,Gaibandha,Gaibandha Sadar,3989.9997741250577,25.3259361,89.5493315
7,Chattogram,district,Chittagong 250 Bed General Hospital,10000753,Chattogram,Kotwali,16644.98833593163,22.3406339,91.8377319
7,Chattogram,district,Comilla General Hospital,10000864,Cumilla,Cumilla Adarsha Sadar,6859.412454737029,23.4499746,91.1782827
7,Chattogram,district,Brahmanbaria 250 Bed District Sadar Hospital,10000672,Brahmanbaria,Brahmanbaria Sadar,5220.6123174392615,23.9762236,91.11117180000001
7,Chattogram,district,Chandpur 250 Bed General Hospital,10000700,Chandpur,Chandpur Sadar,5055.745343636582,23.2231817,90.6530009
7,Chattogram,district,Lakshmipur District Hospital,10001001,Lakshmipur,Lakshmipur Sadar,3978.702273987404,22.9445334,90.98853679999999
7,Chattogram,subdistrict,Boalkhali Upazila Health Complex,10000740,Chattogram,Boalkhali,28855.117358040145,22.3744591,91.9192144
7,Chattogram,subdistrict,Patiya Upazila Health Complex,10000802,Chattogram,Patiya,12272.205219391015,22.2997122,91.970264
7,Chattogram,tertiary,Chittagong Medical College Hospital,10000756,Chattogram,Panchlaish,10281.520019072743,22.3592709,91.8308045
7,Dhaka,district,Narayanganj General (Victoria) Hospital,10000427,Narayanganj,Narayanganj Sadar,10935.780562318334,23.6084011,90.50326590000002
7,Dhaka,district,Munshiganj 250 bed District Hospital,10000328,Munshiganj,Munshiganj Sadar,4214.78851791509,23.4980931,90.41266209999999
7,Dhaka,subdistrict,Keraniganj Upazila Health Complex,10000074,Dhaka,Keraniganj,30951.55954302796,23.7064049,90.34714760000001
7,Dhaka,tertiary,Shaheed Suhrawardy Medical College Hospital,10000051,Dhaka,Sher-e-bangla Nagar,9998.562216723205,23.7692146,90.3713616
7,Dhaka,tertiary,Shaheed Ahsan Ullah Master General Hospital,10000129,Gazipur,Gazipur Sadar,9839.11142742932,23.8933902,90.4022109
7,Dhaka,tertiary,Dhaka Medical College Hospital,10000033,Dhaka,Shahbagh,9576.63105197393,23.7256553,90.3970882
7,Khulna,district,"Khulna 250 Bed General Hospital, Khulna",10001805,Khulna,Khulna Sadar,5792.63061069867,22.8281662,89.5371409
7,Khulna,subdistrict,Rupsha Upazila Health Complex,10001826,Khulna,Rupsa,18832.48831275131,22.8223637,89.550115
7,Khulna,subdistrict,Dighalia Upazila Health Complex,10001797,Khulna,Dighalia,16794.97553268715,22.8730466,89.52459859999999
7,Mymensingh,district,Jamalpur 250 Beded General Hospital,10000208,Jamalpur,Jamalpur Sadar,4729.794666432991,24.9407085,89.93395799999999
7,Mymensingh,district,Sherpur District Hospital,10000576,Sherpur,Sherpur Sadar,4201.368466258351,25.0182375,90.024633
7,Rajshahi,district,Sirajganj 250 Bed  Bongamata Sheikh Fazilatunnesa Mujib General Hospital,10001648,Sirajganj,Sirajganj Sadar,4000.8009845703573,24.4584857,89.7111754
7,Rajshahi,subdistrict,Paba Upazila Health Complex,10001547,Rajshahi,Paba,20471.04243112222,24.443884,88.5547879
7,Rangpur,district,Gaibandha District Hospital,10001254,Gaibandha,Gaibandha Sadar,3989.9997741250577,25.3259361,89.5493315
8,Chattogram,district,Chittagong 250 Bed General Hospital,10000753,Chattogram,Kotwali,16644.98833593163,22.3406339,91.8377319
8,Chattogram,district,Comilla General Hospital,10000864,Cumilla,Cumilla Adarsha Sadar,6859.412454737029,23.4499746,91.1782827
8,Chattogram,district,Brahmanbaria 250 Bed District Sadar Hospital,10000672,Brahmanbaria,Brahmanbaria Sadar,5220.6123174392615,23.9762236,91.11117180000001
8,Chattogram,district,Chandpur 250 Bed General Hospital,10000700,Chandpur,Chandpur Sadar,5055.745343636582,23.2231817,90.6530009
8,Chattogram,district,Lakshmipur District Hospital,10001001,Lakshmipur,Lakshmipur Sadar,3978.702273987404,22.9445334,90.98853679999999
8,Chattogram,subdistrict,Boalkhali Upazila Health Complex,10000740,Chattogram,Boalkhali,28855.117358040145,22.3744591,91.9192144
8,Chattogram,subdistrict,Patiya Upazila Health Complex,10000802,Chattogram,Patiya,12272.205219391015,22.2997122,91.970264
8,Chattogram,tertiary,Chittagong Medical College Hospital,10000756,Chattogram,Panchlaish,10281.520019072743,22.3592709,91.8308045
8,Dhaka,district,Narayanganj General (Victoria) Hospital,10000427,Narayanganj,Narayanganj Sadar,10935.780562318334,23.6084011,90.50326590000002
8,Dhaka,district,Munshiganj 250 bed District Hospital,10000328,Munshiganj,Munshiganj Sadar,4214.78851791509,23.4980931,90.41266209999999
8,Dhaka,subdistrict,Keraniganj Upazila Health Complex,10000074,Dhaka,Keraniganj,30951.55954302796,23.7064049,90.34714760000001
8,Dhaka,tertiary,Shaheed Suhrawardy Medical College Hospital,10000051,Dhaka,Sher-e-bangla Nagar,9998.562216723205,23.7692146,90.3713616
8,Dhaka,tertiary,Shaheed Ahsan Ullah Master General Hospital,10000129,Gazipur,Gazipur Sadar,9839.11142742932,23.8933902,90.4022109
8,Dhaka,tertiary,Dhaka Medical College Hospital,10000033,Dhaka,Shahbagh,9576.63105197393,23.7256553,90.3970882
8,Khulna,district,"Khulna 250 Bed General Hospital, Khulna",10001805,Khulna,Khulna Sadar,5792.63061069867,22.8281662,89.5371409
8,Khulna,subdistrict,Rupsha Upazila Health Complex,10001826,Khulna,Rupsa,18832.48831275131,22.8223637,89.550115
8,Khulna,subdistrict,Dighalia Upazila Health Complex,10001797,Khulna,Dighalia,16794.97553268715,22.8730466,89.52459859999999
8,Mymensingh,district,Jamalpur 250 Beded General Hospital,10000208,Jamalpur,Jamalpur Sadar,4729.794666432991,24.9407085,89.93395799999999
8,Mymensingh,district,Sherpur District Hospital,10000576,Sherpur,Sherpur Sadar,4201.368466258351,25.0182375,90.024633
8,Rajshahi,district,Sirajganj 250 Bed  Bongamata Sheikh Fazilatunnesa Mujib General Hospital,10001648,Sirajganj,Sirajganj Sadar,4000.8009845703573,24.4584857,89.7111754
8,Rajshahi,subdistrict,Paba Upazila Health Complex,10001547,Rajshahi,Paba,20471.04243112222,24.443884,88.5547879
8,Rangpur,district,Gaibandha District Hospital,10001254,Gaibandha,Gaibandha Sadar,3989.9997741250577,25.3259361,89.5493315
9,Chattogram,district,Chittagong 250 Bed General Hospital,10000753,Chattogram,Kotwali,16644.98833593163,22.3406339,91.8377319
9,Chattogram,district,Comilla General Hospital,10000864,Cumilla,Cumilla Adarsha Sadar,6859.412454737029,23.4499746,91.1782827
9,Chattogram,district,Brahmanbaria 250 Bed District Sadar Hospital,10000672,Brahmanbaria,Brahmanbaria Sadar,5220.6123174392615,23.9762236,91.11117180000001
9,Chattogram,district,Chandpur 250 Bed General Hospital,10000700,Chandpur,Chandpur Sadar,5055.745343636582,23.2231817,90.6530009
9,Chattogram,district,Lakshmipur District Hospital,10001001,Lakshmipur,Lakshmipur Sadar,3978.702273987404,22.9445334,90.98853679999999
9,Chattogram,subdistrict,Boalkhali Upazila Health Complex,10000740,Chattogram,Boalkhali,28855.117358040145,22.3744591,91.9192144
9,Chattogram,subdistrict,Patiya Upazila Health Complex,10000802,Chattogram,Patiya,12272.205219391015,22.2997122,91.970264
9,Chattogram,tertiary,Chittagong Medical College Hospital,10000756,Chattogram,Panchlaish,10281.520019072743,22.3592709,91.8308045
9,Dhaka,district,Narayanganj General (Victoria) Hospital,10000427,Narayanganj,Narayanganj Sadar,10935.780562318334,23.6084011,90.50326590000002
9,Dhaka,district,Munshiganj 250 bed District Hospital,10000328,Munshiganj,Munshiganj Sadar,4214.78851791509,23.4980931,90.41266209999999
9,Dhaka,subdistrict,Keraniganj Upazila Health Complex,10000074,Dhaka,Keraniganj,30951.55954302796,23.7064049,90.34714760000001
9,Dhaka,tertiary,Shaheed Suhrawardy Medical College Hospital,10000051,Dhaka,Sher-e-bangla Nagar,9998.562216723205,23.7692146,90.3713616
9,Dhaka,tertiary,Shaheed Ahsan Ullah Master General Hospital,10000129,Gazipur,Gazipur Sadar,9839.11142742932,23.8933902,90.4022109
9,Dhaka,tertiary,Dhaka Medical College Hospital,10000033,Dhaka,Shahbagh,9576.63105197393,23.7256553,90.3970882
9,Khulna,district,"Khulna 250 Bed General Hospital, Khulna",10001805,Khulna,Khulna Sadar,5792.63061069867,22.8281662,89.5371409
9,Khulna,subdistrict,Rupsha Upazila Health Complex,10001826,Khulna,Rupsa,18832.48831275131,22.8223637,89.550115
9,Khulna,subdistrict,Dighalia Upazila Health Complex,10001797,Khulna,Dighalia,16794.97553268715,22.8730466,89.52459859999999
9,Mymensingh,district,Jamalpur 250 Beded General Hospital,10000208,Jamalpur,Jamalpur Sadar,4729.794666432991,24.9407085,89.93395799999999
9,Mymensingh,district,Sherpur District Hospital,10000576,Sherpur,Sherpur Sadar,4201.368466258351,25.0182375,90.024633
9,Rajshahi,district,Sirajganj 250 Bed  Bongamata Sheikh Fazilatunnesa Mujib General Hospital,10001648,Sirajganj,Sirajganj Sadar,4000.8009845703573,24.4584857,89.7111754
9,Rajshahi,subdistrict,Paba Upazila Health Complex,10001547,Rajshahi,Paba,20471.04243112222,24.443884,88.5547879
9,Rangpur,district,Gaibandha District Hospital,10001254,Gaibandha,Gaibandha Sadar,3989.9997741250577,25.3259361,89.5493315
10,Chattogram,district,Chittagong 250 Bed General Hospital,10000753,Chattogram,Kotwali,16644.98833593163,22.3406339,91.8377319
10,Chattogram,district,Comilla General Hospital,10000864,Cumilla,Cumilla Adarsha Sadar,6859.412454737029,23.4499746,91.1782827
10,Chattogram,district,Brahmanbaria 250 Bed District Sadar Hospital,10000672,Brahmanbaria,Brahmanbaria Sadar,5220.6123174392615,23.9762236,91.11117180000001
