sim,division,org_lvl,org_name,org_code,district,upazila,wt,LAT,LON
6,Khulna,district,"Khulna 250 Bed General Hospital, Khulna",10001805,Khulna,Khulna Sadar,1.1475551900624288,22.8281662,89.5371409
6,Khulna,district,Bagerhat District Hospital,10001693,Bagerhat,Bagerhat Sadar,0.935281046610111,22.7955887,89.8726916
6,Khulna,district,Kushtia 250 bed General Hospital,10001862,Kushtia,Kushtia Sadar,0.8953630337110619,23.9011989,89.12426409999999
6,Khulna,district,Meherpur 250 bed District Hospital,10001898,Meherpur,Meherpur Sadar,0.8766512712281419,23.7783545,88.6423945
6,Khulna,subdistrict,Dacope Upazila Health Complex,10001794,Khulna,Dacope,1.761936360268114,22.5994035,89.5176149
6,Mymensingh,district,Sherpur District Hospital,10000576,Sherpur,Sherpur Sadar,0.9070232107932452,25.0182375,90.024633
6,Rajshahi,district,Chapai Nababganj District Hospital,10001186,Chapai Nawabganj,Chapai Nababganj Sadar,0.9314489512535001,24.5980828,88.26547479999999
6,Rajshahi,subdistrict,Paba Upazila Health Complex,10001547,Rajshahi,Paba,1.9188398820910968,24.443884,88.5547879
6,Rangpur,tertiary,M Abdur Rahim Medical College Hospital,10002288,Dinajpur,Dinajpur Sadar,0.8334999891913176,25.611899,88.65397899999999
6,Sylhet,district,"Habiganj District Hospital, Habiganj",10002071,Habiganj,Habiganj Sadar,1.0177182423598736,24.373323,91.41763999999999
6,Sylhet,district,Sylhet Shahid Shamsuddin Ahmed District Hospital,10002196,Sylhet,Sylhet Sadar,0.8677482832961827,24.8991849,91.86724
7,Barishal,district,Barguna District Hospital,10001943,Barguna,Barguna Sadar,1.4375943868782994,22.156242,90.12789
7,Barishal,subdistrict,Amtali Upazila Health Complex,10001933,Barguna,Amtali,1.7397735520813737,22.1303784,90.2301825
7,Barishal,tertiary,Sher-e-bangla Medical College Hospital,10001978,Barishal,Barishal Sadar,0.9054771130610045,22.6863517,90.3614666
7,Chattogram,district,Chittagong 250 Bed General Hospital,10000753,Chattogram,Kotwali,1.0430738859603583,22.3406339,91.8377319
7,Chattogram,subdistrict,Sandwip Upazila Health Complex,10000829,Chattogram,Sandwip,1.6249939876195105,22.5438922,91.4705992
7,Chattogram,tertiary,Chittagong Medical College Hospital,10000756,Chattogram,Panchlaish,1.0168196624568822,22.3592709,91.8308045
7,Dhaka,district,Gopalganj 250 bed General Hospital,10002233,Gopalganj,Gopalganj Sadar,0.9333923232219113,22.9982121,89.8190072
7,Dhaka,district,Faridpur General Hospital,10000105,Faridpur,Faridpur Sadar,0.8645027699406745,23.6049185,89.83647409999999
7,Dhaka,district,Madaripur District Hospital,10000263,Madaripur,Madaripur Sadar,0.8635795618994152,23.1653896,90.21206480000001
7,Dhaka,subdistrict,Austagram Upazila Health Complex,10000223,Kishoreganj,Austagram,1.2111335769475726,24.2733317,91.1032314
7,Dhaka,tertiary,Faridpur Medical College Hospital,10000108,Faridpur,Faridpur Sadar,0.8690820674415046,23.5880489,89.8352342
7,Khulna,district,"Khulna 250 Bed General Hospital, Khulna",10001805,Khulna,Khulna Sadar,1.1475551900624288,22.8281662,89.5371409
7,Khulna,district,Bagerhat District Hospital,10001693,Bagerhat,Bagerhat Sadar,0.935281046610111,22.7955887,89.8726916
7,Khulna,district,Kushtia 250 bed General Hospital,10001862,Kushtia,Kushtia Sadar,0.8953630337110619,23.9011989,89.12426409999999
7,Khulna,district,Meherpur 250 bed District Hospital,10001898,Meherpur,Meherpur Sadar,0.8766512712281419,23.7783545,88.6423945
7,Khulna,subdistrict,Dacope Upazila Health Complex,10001794,Khulna,Dacope,1.761936360268114,22.5994035,89.5176149
7,Mymensingh,district,Sherpur District Hospital,10000576,Sherpur,Sherpur Sadar,0.9070232107932452,25.0182375,90.024633
7,Rajshahi,subdistrict,Paba Upazila Health Complex,10001547,Rajshahi,Paba,1.9188398820910968,24.443884,88.5547879
7,Rajshahi,tertiary,Rajshahi Medical College Hospital,10001560,Rajshahi,Rajpara,1.3186594354876358,24.372019,88.5864259
7,Rangpur,subdistrict,Rajibpur Upazila Health Complex,10001330,Kurigram,Rajibpur,1.7162844283757746,25.4443694,89.7909808
7,Sylhet,district,"Habiganj District Hospital, Habiganj",10002071,Habiganj,Habiganj Sadar,1.0177182423598736,24.373323,91.41763999999999
7,Sylhet,district,Sylhet Shahid Shamsuddin Ahmed District Hospital,10002196,Sylhet,Sylhet Sadar,0.8677482832961827,24.8991849,91.86724
8,Barishal,district,Barguna District Hospital,10001943,Barguna,Barguna Sadar,1.4375943868782994,22.156242,90.12789
8,Barishal,subdistrict,Amtali Upazila Health Complex,10001933,Barguna,Amtali,1.7397735520813737,22.1303784,90.2301825
8,Barishal,subdistrict,Daulatkhan Upazila Health Complex,10002008,Bhola,Daulatkhan,1.361220155101174,22.6051058,90.7458551
